Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
99690,No Man Is an Island,Thomas Merton,"Merton, Thomas",,"=""1590302532""","=""9781590302538""",0,4.12,Shambhala,Hardcover,272,2005,1955,,2010/07/10,to-read,to-read (#10),to-read,,,,0,0
7667646,Mere Churchianity: Finding Your Way Back to Jesus-Shaped Spirituality,Michael  Spencer,"Spencer, Michael",,"=""0307459179""","=""9780307459176""",4,4.14,Waterbrook Press,Paperback,229,2010,2010,2010/07/06,2010/06/27,2010-reads,2010-reads (#32),read,,,,1,0
6411961,"The Lost Symbol (Robert Langdon, #3)",Dan Brown,"Brown, Dan",,"=""0385504225""","=""9780385504225""",3,3.74,Doubleday,Hardcover,509,2009,2009,,2010/06/27,2010-reads,2010-reads (#31),read,,,,1,0
6752622,Introverts in the Church: Finding Our Place in an Extroverted Culture,Adam S. McHugh,"McHugh, Adam S.",,"=""0830837027""","=""9780830837021""",4,3.98,IVP Books,Paperback,222,2009,2009,2010/06/27,2010/06/20,"2010-reads, 2011-reads","2010-reads (#30), 2011-reads (#12)",read,,,,1,0
4025200,"The Unincorporated Man  (Unincorporated Man, #1)",Dani Kollin,"Kollin, Dani",Eytan Kollin,"=""0765318997""","=""9780765318992""",5,3.81,Tor Books,Hardcover,479,2009,2009,2010/06/18,2010/06/14,2010-reads,2010-reads (#29),read,"Ah, a sci-fi novel in the footsteps of Heinlein.  Sweeping scope, major cultural themes, overly preachy but still a compelling read.  Excellent stuff.  <br/><br/>The title character, Justin, is a man from the 20th century who, after being cryonically frozen, is brought back to life in the 23rd century, in a culture where each person is incorporated at birth, and can buy and sell their shares on the open market.  Justin struggles to understand and adapt to this culture, given his status as The Unincorporated Man.<br/><br/>Good, good stuff.",,,1,0
8908,World War Z: An Oral History of the Zombie War,Max Brooks,"Brooks, Max",,"=""0307346609""","=""9780307346605""",5,4.02,Crown,Hardcover,342,2006,2006,2010/06/09,2010/06/03,2010-reads,2010-reads (#28),read,"Such a fun read. The oral history format allows the story to be told in little episodes that come together into the full picture. I have never read anything quite like it. Brilliant, a fun read, very good story. ",,,1,0
6663818,Nomad: From Islam to America: A Personal Journey Through the Clash of Civilizations,Ayaan Hirsi Ali,"Ali, Ayaan Hirsi",,"=""1439157316""","=""9781439157312""",2,3.94,Free Press,Hardcover,277,2010,2010,2010/06/03,2010/05/30,2010-reads,2010-reads (#27),read,"If Hirsi Ali's previous book, <i>Infidel</i>, was a smashing Movie on DVD, Nomad would be the DVD extra features and director's commentary. Hirsi Ali reinforces her point that strict adherence to Islam will cause subjugatioin and oppression of women. Fair point, but makes for a dull book. Read<i> Infidel</i> instead. ",,,1,0
4837182,The Sacredness of Questioning Everything,David Dark,"Dark, David",,"=""0310286182""","=""9780310286189""",4,4.02,Zondervan,Paperback,272,2009,2009,2010/05/29,2009/10/23,2010-reads,2010-reads (#26),read,,,,1,0
81227,Infidel,Ayaan Hirsi Ali,"Ali, Ayaan Hirsi",,"=""0743289684""","=""9780743289689""",4,4.18,Free Press,Hardcover,353,2007,2006,2010/05/29,2010/05/29,2010-reads,2010-reads (#25),read,,,,1,0
30005,Red Harvest (The Continental Op #1),Dashiell Hammett,"Hammett, Dashiell",,"=""0752852612""","=""9780752852614""",0,3.96,Orion,Paperback,215,2003,1929,,2010/05/28,to-read,to-read (#9),to-read,,,,0,0
14376,Einstein's Dreams,Alan Lightman,"Lightman, Alan",,"=""140007780X""","=""9781400077809""",0,4.07,Vintage,Paperback,144,2004,1992,,2010/05/28,to-read,to-read (#8),to-read,,,,0,0
17841,Foucault's Pendulum,Umberto Eco,"Eco, Umberto",William Weaver,"=""015603297X""","=""9780156032971""",0,3.91,Mariner Books,Paperback,623,2007,1988,,2010/05/28,to-read,to-read (#7),to-read,,,,0,0
3985,The Amazing Adventures of Kavalier & Clay,Michael Chabon,"Chabon, Michael",,"=""0312282990""","=""9780312282998""",4,4.18,Picador USA,Paperback,639,2001,2000,2010/05/25,2010/01/07,2010-reads,2010-reads (#24),read,,,,1,0
29579,"Foundation (Foundation, #1)",Isaac Asimov,"Asimov, Isaac",,"=""0553803719""","=""9780553803716""",4,4.17,Bantam,Hardcover,244,2004,1951,,2010/05/11,2010-reads,2010-reads (#23),read,,,,1,0
6597651,The Windup Girl,Paolo Bacigalupi,"Bacigalupi, Paolo",,"=""1597801577""","=""9781597801577""",4,3.74,Night Shade Books,Hardcover,359,2009,2009,,2010/04/18,2010-reads,2010-reads (#22),read,,,,1,0
6727322,"Incarceron (Incarceron, #1)",Catherine Fisher,"Fisher, Catherine",,"=""0803733968""","=""9780803733961""",4,3.64,Dial,Hardcover,442,2010,2007,2010/04/23,2010/04/03,2010-reads,2010-reads (#21),read,,,,1,0
218427,"Gateway (Heechee Saga, #1)",Frederik Pohl,"Pohl, Frederik",,"=""0345475836""","=""9780345475831""",4,4.06,Del Rey,Paperback,278,2004,1977,2010/04/17,2010/03/24,2010-reads,2010-reads (#20),read,,,,1,0
6640294,"The Honor of Spies (Honor Bound, #5)",W.E.B. Griffin,"Griffin, W.E.B.",William E. Butterworth IV,"=""0399156054""","=""9780399156052""",3,4.18,Putnam Adult,Paperback,944,2009,2009,2010/04/11,2010/03/25,2010-reads,2010-reads (#19),read,,,,1,0
18131,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)",Madeleine L'Engle,"L'Engle, Madeleine",,"=""0440498058""","=""9780440498056""",4,3.99,Yearling Books,Paperback,211,1973,1962,2010/03/25,2010/03/24,2010-reads,2010-reads (#18),read,,,,1,0
34,"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,"Tolkien, J.R.R.","Francis Ledoux, Maria Skibniewska","=""0618346252""","=""9780618346257""",5,4.38,Houghton Mifflin Harcourt,Paperback,398,2003,1954,,2010/03/21,2010-reads,2010-reads (#17),read,,,,1,0
444483,The Mercury 13: The True Story of Thirteen Women and the Dream of Space Flight,Martha Ackmann,"Ackmann, Martha",Lynn Sherr,"=""0375758933""","=""9780375758935""",4,3.97,Random House Trade Paperbacks,Paperback,280,2004,2003,,2010/03/14,2010-reads,2010-reads (#16),read,,,,1,0
6618158,Dug Down Deep: Unearthing What I Believe and Why It Matters,Joshua Harris,"Harris, Joshua",,"=""1601421516""","=""9781601421517""",3,4.09,Multnomah Books,Hardcover,241,2010,2010,,2010/01/09,2010-reads,2010-reads (#15),read,,,,1,0
556136,The Wednesday Wars,Gary D. Schmidt,"Schmidt, Gary D.",,"=""0618724834""","=""9780618724833""",5,4.10,Clarion Books,Hardcover,264,2007,2007,2010/03/06,2010/01/06,2010-reads,2010-reads (#14),read,,,,1,0
6076768,"The Apostle (Scot Harvath, #8)",Brad Thor,"Thor, Brad",,"=""1416586571""","=""9781416586579""",3,4.14,Atria Books,Hardcover,358,2009,2009,,2010/03/03,2010-reads,2010-reads (#13),read,,,,1,0
6888726,Able One,Ben Bova,"Bova, Ben",,"=""0765323869""","=""9780765323866""",2,3.24,Tor Books,Hardcover,399,2010,2010,2010/02/24,2010/02/21,2010-reads,2010-reads (#12),read,"I've been a big fan of Bova's scifi, so I went ahead and picked this one up when I saw it on the library shelf.  This is Bova's foray into the military thriller genre, and, after reading it, my conclusion is that he should leave that genre to Larry Bond, Dale Brown, et al, and stick to writing sci-fi.<br/><br/>The plot was thin, the characters flat, the story just interesting enough to keep reading without actually being fascinating enough to be engaging.  Not particularly recommended.",,,1,0
2625665,A Romance on Three Legs: Glenn Gould's Obsessive Quest for the Perfect Piano,Katie Hafner,"Hafner, Katie",,"=""1596915242""","=""9781596915244""",4,4.00,Bloomsbury USA,Hardcover,272,2008,2008,2010/02/21,2010/02/21,2010-reads,2010-reads (#11),read,"A short, fascinating read about the obsessive pianist's quest for the perfect piano, and the piano technician who maintained it for him.",,,1,0
5509321,"First Family (Sean King & Michelle Maxwell, #4)",David Baldacci,"Baldacci, David",,"=""0446539759""","=""9780446539753""",3,4.07,Grand Central Publishing,Hardcover,449,2009,2009,,2010/02/20,2010-reads,2010-reads (#10),read,,,,1,0
6882944,Mariposa,Greg Bear,"Bear, Greg",,"=""1593154976""","=""9781593154974""",3,3.48,Vanguard Press,Paperback,340,2009,2009,2010/02/20,2010/02/10,,,read,,,,1,0
6403690,"Counterfeit Gods: The Empty Promises of Money, Sex, and Power, and the Only Hope that Matters",Timothy J. Keller,"Keller, Timothy J.",,"=""0525951369""","=""9780525951360""",4,4.32,Viking,Hardcover,240,2009,2009,2010/02/07,2010/02/05,2010-reads,2010-reads (#9),read,,,,1,0
3202905,The Book of Lies,Brad Meltzer,"Meltzer, Brad",,"=""044657788X""","=""9780446577885""",1,3.62,Grand Central Publishing,Hardcover,334,2008,2008,2010/02/03,2010/02/05,2010-reads,2010-reads (#8),read,"At one point I like Meltzer...  but this one: ugh.<br/><br/>Just when you think the DaVinci knock-offs have gone as far as they can go in the spectrum of ridiculousness, then comes Book of Lies, which tries to tie together mysteries surrounding Cain (from the Bible), a mysterious secretive group of Aryans, and...  wait for it... the creator of the Superman comic.<br/><br/>Do yourself a favor and avoid.",,,1,0
6358432,The Liturgical Year: The Spiraling Adventure of the Spiritual Life - The Ancient Practices Series,Joan D. Chittister,"Chittister, Joan D.",Phyllis Tickle,"=""0849901197""","=""9780849901195""",3,3.84,Thomas Nelson,Hardcover,240,2009,2009,,2010/01/26,2010-reads,2010-reads (#7),read,,,,1,0
1232,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",Lucia Graves,"=""""","=""""",5,4.29,Penguin Books,Paperback,487,2005,2001,2010/01/22,2010/01/12,2010-reads,2010-reads (#6),read,,,,1,0
6186357,"The Maze Runner (The Maze Runner, #1)",James Dashner,"Dashner, James",,"=""0385737947""","=""9780385737944""",0,4.04,Delacorte Press,Hardcover,384,2009,2009,,2010/01/20,to-read,to-read (#6),to-read,,,,0,0
6346773,Generosity: An Enhancement,Richard Powers,"Powers, Richard",,"=""0374161143""","=""9780374161149""",3,3.58,"Farrar, Straus and Giroux",Hardcover,296,2009,2009,2010/01/12,2010/01/04,2010-reads,2010-reads (#5),read,,,,1,0
5826,Bel Canto,Ann Patchett,"Patchett, Ann",,"=""""","=""""",4,3.93,Harper Perennial,Paperback,318,2005,2001,2010/01/09,2010/01/06,2010-reads,2010-reads (#4),read,,,,1,0
2148148,The Philosopher's Apprentice,James K. Morrow,"Morrow, James K.",,"=""006135144X""","=""9780061351440""",3,3.43,William Morrow,Hardcover,432,2008,2008,,2010/01/06,2009-reads,2009-reads (#3),read,,,,1,0
4855038,The Jazz Ear: Conversations Over Music,Ben Ratliff,"Ratliff, Ben",,"=""0805081461""","=""9780805081466""",4,3.99,Times Books/Henry Holt and Company LLC,Hardcover,256,2008,2008,,2009/10/02,2009-reads,2009-reads (#7),read,,,,1,0
3220405,"Ender in Exile (Ender's Saga, #5)",Orson Scott Card,"Card, Orson Scott",,"=""0765304961""","=""9780765304964""",4,3.91,Tor Books,Hardcover,369,2008,2008,,2009/10/02,2009-reads,2009-reads (#6),read,,,,1,0
2661003,The Anglo Files: A Field Guide to the British,Sarah Lyall,"Lyall, Sarah",,"=""0393058468""","=""9780393058468""",4,3.45,W. W. Norton  Company,Hardcover,304,2008,2008,,2009/10/02,2009-reads,2009-reads (#5),read,,,,1,0
248621,"Jesus and the Victory of God (Christian Origins and the Question of God, #2)",N.T. Wright,"Wright, N.T.",,"=""0800626826""","=""9780800626822""",5,4.43,Fortress Press,Paperback,741,1996,1992,,2009/10/02,2009-reads,2009-reads (#4),read,,,,1,0
66788,"Ring (Xeelee Sequence, #4)",Stephen Baxter,"Baxter, Stephen",,"=""0061056944""","=""9780061056949""",4,4.00,Eos,Paperback,502,2001,1994,,2009/10/02,2009-reads,2009-reads (#1),read,,,,1,0
1898,Into Thin Air: A Personal Account of the Mount Everest Disaster,Jon Krakauer,"Krakauer, Jon",,"=""""","=""""",3,4.22,Anchor Books,Paperback,368,1999,1997,,2010/01/06,2008-reads,2008-reads (#62),read,,,,1,0
385498,Artificial Happiness: The Dark Side of the New Happy Class,Ronald W. Dworkin,"Dworkin, Ronald W.",,"=""0786719338""","=""9780786719334""",3,3.36,Basic Books,Paperback,336,2007,2006,,2010/01/06,2008-reads,2008-reads (#65),read,,,,1,0
1074106,Andy Catlett: Early Travels,Wendell Berry,"Berry, Wendell",,"=""1593761643""","=""9781593761646""",4,4.19,Counterpoint,Paperback,160,2007,2006,,2010/01/06,2008-reads,2008-reads (#71),read,,,,1,0
655211,"Crashing Through: A True Story of Risk, Adventure, and the Man Who Dared to See",Robert Kurson,"Kurson, Robert",,"=""1400063353""","=""9781400063352""",4,3.96,Random House,Hardcover,306,2007,2006,,2010/01/06,2008-reads,2008-reads (#74),read,,,,1,0
2490126,Capitol Threat: A Novel of Suspense,William Bernhardt,"Bernhardt, William",,"=""0345470184""","=""9780345470188""",3,3.89,Ballantine Books,Paperback,432,2007,2007,,2010/01/06,2008-reads,2008-reads (#59),read,,,,1,0
1765771,"The Electric Church (Avery Cates, #1)",Jeff Somers,"Somers, Jeff",,"=""0316021725""","=""9780316021722""",3,3.75,Orbit,Paperback,373,2007,2007,,2010/01/06,2008-reads,2008-reads (#64),read,,,,1,0
1182938,Strip Search (Susan Pulaski #2),William Bernhardt,"Bernhardt, William",,"=""0345470192""","=""9780345470195""",3,3.74,Ballantine Books,Hardcover,368,2007,2007,,2010/01/06,2008-reads,2008-reads (#69),read,,,,1,0
38107,Case Closed: Lee Harvey Oswald and the Assassination of JFK,Gerald Posner,"Posner, Gerald",,"=""1400034620""","=""9781400034628""",3,3.99,Anchor Books,Paperback,640,2003,1993,,2010/01/06,2008-reads,2008-reads (#61),read,,,,1,0
1406875,The Driver: My Dangerous Pursuit of Speed and Truth in the Outlaw Racing World,Alexander Roy,"Roy, Alexander",,"=""0061227935""","=""9780061227936""",3,4.08,It Books,Hardcover,336,2007,2007,,2010/01/06,2008-reads,2008-reads (#68),read,,,,1,0
386043,The Gum Thief,Douglas Coupland,"Coupland, Douglas",,"=""1596911069""","=""9781596911062""",3,3.51,Bloomsbury Publishing PLC,Hardcover,275,2007,2007,,2010/01/06,2008-reads,2008-reads (#58),read,,,,1,0
1858013,The Reason for God: Belief in an Age of Skepticism,Timothy J. Keller,"Keller, Timothy J.",,"=""0525950494""","=""9780525950493""",3,4.19,Dutton,Hardcover,293,2008,2008,,2010/01/06,2008-reads,2008-reads (#63),read,,,,1,0
195218,Schulz and Peanuts: A Biography,David Michaelis,"Michaelis, David",,"=""0066213932""","=""9780066213934""",4,3.71,Harper,Hardcover,672,2007,2007,,2010/01/06,2008-reads,2008-reads (#73),read,,,,1,0
2111641,"Navigator (Time's Tapestry, #3)",Stephen Baxter,"Baxter, Stephen",,"=""044101559X""","=""9780441015597""",3,3.58,Ace Books,Hardcover,323,2008,2007,,2010/01/06,2008-reads,2008-reads (#67),read,,,,1,0
1234704,"Blasphemy (Wyman Ford, #2)",Douglas Preston,"Preston, Douglas",,"=""0765311054""","=""9780765311054""",4,3.70,Forge,Hardcover,381,2008,2008,,2010/01/06,2008-reads,2008-reads (#72),read,,,,1,0
2319645,"Surprised by Hope: Rethinking Heaven, the Resurrection, and the Mission of the Church",N.T. Wright,"Wright, N.T.",,"=""0061551821""","=""9780061551826""",5,4.29,HarperOne,Hardcover,332,2008,2007,,2010/01/06,2008-reads,2008-reads (#60),read,,,,1,0
28560,The Sleeping Doll (Kathryn Dance #1),Jeffery Deaver,"Deaver, Jeffery",,"=""0743260945""","=""9780743260947""",3,3.94,Simon & Schuster,Hardcover,428,2007,2007,,2010/01/06,2008-reads,2008-reads (#66),read,,,,1,0
1611657,"On the Edge of the Dark Sea of Darkness (The Wingfeather Saga, #1)",Andrew       Peterson,"Peterson, Andrew",,"=""1400073847""","=""9781400073849""",3,4.31,Waterbrook Press,Paperback,290,2008,2008,,2010/01/06,2008-reads,2008-reads (#70),read,,,,1,0
2184137,Cutthroat,Steve Brewer,"Brewer, Steve",,"=""193255761X""","=""9781932557619""",3,3.97,Bleak House Books,Hardcover,382,2007,2007,,2010/01/06,2008-reads,2008-reads (#57),read,,,,1,0
1317946,Managing Humans: Biting and Humorous Tales of a Software Engineering Manager,Michael Lopp,"Lopp, Michael",,"=""159059844X""","=""9781590598443""",4,3.95,Apress,Paperback,209,2007,2007,,2010/01/06,2008-reads,2008-reads (#45),read,,,,1,0
1350704,All Shall Be Well; And All Shall Be Well; And All Manner of Things Shall Be Well,Tod Wodicka,"Wodicka, Tod",,"=""0375424733""","=""9780375424731""",2,3.21,Pantheon,Hardcover,272,2008,2007,,2010/01/06,2008-reads,2008-reads (#48),read,,,,1,0
2104182,"The 6 Sacred Stones (Jack West Jr, #2)",Matthew Reilly,"Reilly, Matthew",,"=""0743270541""","=""9780743270540""",3,4.19,Simon & Schuster,Hardcover,429,2008,2007,,2010/01/06,2008-reads,2008-reads (#46),read,,,,1,0
1811722,Cancel Your Own Goddam Subscription: Notes and Asides from National Review,William F. Buckley Jr.,"Jr., William F. Buckley",,"=""0465002420""","=""9780465002429""",3,3.96,Basic Books (AZ),Hardcover,295,2007,2007,,2010/01/06,2008-reads,2008-reads (#52),read,,,,1,0
101778,"Nearer, My God: An Autobiography of Faith",William F. Buckley Jr.,"Jr., William F. Buckley",,"=""0156006189""","=""9780156006187""",4,3.92,Mariner Books,Paperback,336,1998,1997,,2010/01/06,2008-reads,2008-reads (#39),read,,,,1,0
76740,The Demolished Man,Alfred Bester,"Bester, Alfred",,"=""""","=""""",3,3.98,Millennium,Paperback,250,1999,1953,,2010/01/06,2008-reads,2008-reads (#42),read,,,,1,0
1589272,"Betrayal (Dismas Hardy, #12)",John Lescroart,"Lescroart, John",,"=""0525950397""","=""9780525950394""",2,3.98,Dutton Adult,Hardcover,422,2008,2008,,2010/01/06,2008-reads,2008-reads (#51),read,,,,1,0
1954993,Gas City,Loren D. Estleman,"Estleman, Loren D.",,"=""076531956X""","=""9780765319562""",2,3.11,Forge Books,Hardcover,304,2008,2008,,2010/01/06,2008-reads,2008-reads (#38),read,,,,1,0
2018895,"Korea Strait (Dan Lenson, #10)",David Poyer,"Poyer, David",,"=""0312360495""","=""9780312360498""",2,3.95,St. Martin's Press,Hardcover,323,2007,2007,,2010/01/06,2008-reads,2008-reads (#41),read,,,,1,0
216363,The Man in the High Castle,Philip K. Dick,"Dick, Philip K.",,"=""0679740678""","=""9780679740674""",3,3.61,Vintage,Paperback,259,1992,1962,,2010/01/06,2008-reads,2008-reads (#50),read,,,,1,0
430214,Vurt,Jeff Noon,"Noon, Jeff",,"=""0312141440""","=""9780312141448""",4,4.05,St. Martin's Griffin,Paperback,342,1996,1993,,2010/01/06,2008-reads,2008-reads (#37),read,,,,1,0
2451094,"Shadow Command (Patrick McLanahan, #14)",Dale Brown,"Brown, Dale",,"=""0061173118""","=""9780061173110""",2,3.96,William Morrow,Hardcover,360,2008,2008,,2010/01/06,2008-reads,2008-reads (#40),read,,,,1,0
79418,The Measure of a Man: A Spiritual Autobiography,Sidney Poitier,"Poitier, Sidney",,"=""006135791X""","=""9780061357916""",3,3.74,HarperOne,Hardcover,255,2007,2000,,2010/01/06,2008-reads,2008-reads (#47),read,,,,1,0
627984,"Stone Cold (The Camel Club, #3)",David Baldacci,"Baldacci, David",,"=""0446577391""","=""9780446577397""",3,4.16,Grand Central Publishing,Hardcover,388,2007,2007,,2010/01/06,2008-reads,2008-reads (#54),read,,,,1,0
1777244,"Dead Heat (The Last Jihad, #5)",Joel C. Rosenberg,"Rosenberg, Joel C.",,"=""1414311613""","=""9781414311616""",2,4.36,Tyndale House Publishers,Hardcover,400,2008,2008,,2010/01/06,2008-reads,2008-reads (#56),read,,,,1,0
1396909,Majestic Descending,Mitchell Graham,"Graham, Mitchell",,"=""0765318121""","=""9780765318121""",4,3.04,Forge Books,Hardcover,352,2007,2007,,2010/01/06,2008-reads,2008-reads (#49),read,,,,1,0
1865668,Bastard Tongues: A Trailblazing Linguist Finds Clues to Our Common Humanity in the World's Lowliest Languages,Derek Bickerton,"Bickerton, Derek",,"=""0809028174""","=""9780809028177""",3,3.81,Hill & Wang,Hardcover,270,2008,2008,,2010/01/06,2008-reads,2008-reads (#53),read,,,,1,0
535318,"Cauldron (The Academy, #6)",Jack McDevitt,"McDevitt, Jack",,"=""0441015255""","=""9780441015252""",3,3.82,Ace Hardcover,Hardcover,373,2007,2007,,2010/01/06,2008-reads,2008-reads (#55),read,,,,1,0
638799,"Endgame, 1945: The Missing Final Chapter of World War II",David A.T. Stafford,"Stafford, David A.T.",,"=""0316109800""","=""9780316109802""",3,4.02,"Little, Brown and Company",Hardcover,512,2007,2007,,2010/01/06,2008-reads,2008-reads (#44),read,,,,1,0
3818895,Golden Fox,Wilbur Smith,"Smith, Wilbur",,"=""0394589718""","=""9780394589718""",3,3.95,Random House,Hardcover,433,1991,1990,,2010/01/06,2008-reads,2008-reads (#24),read,,,,1,0
549097,A Case for Amillennialism: Understanding the End Times,Kim Riddlebarger,"Riddlebarger, Kim",,"=""080106435X""","=""9780801064357""",3,4.29,Baker Books,Paperback,271,2003,2003,,2010/01/06,2008-reads,2008-reads (#34),read,,,,1,0
1647680,Phytosphere,Scott Mackay,"Mackay, Scott",,"=""0451461584""","=""9780451461582""",2,3.31,Roc,Paperback,384,2007,2007,,2010/01/06,2008-reads,2008-reads (#22),read,,,,1,0
528877,James Van Allen: The First Eight Billion Miles,Abigail Foerstner,"Foerstner, Abigail",,"=""0877459991""","=""9780877459996""",4,4.00,University Of Iowa Press,Hardcover,396,2007,2007,,2010/01/06,2008-reads,2008-reads (#33),read,,,,1,0
2181495,"Rules of Deception (Jonathan Ransom, #1)",Christopher Reich,"Reich, Christopher",,"=""0385524064""","=""9780385524063""",4,3.69,Doubleday,hardcover,390,2008,2008,,2010/01/06,2008-reads,2008-reads (#20),read,,,,1,0
3401074,1787,Sean Michael Bailey,"Bailey, Sean Michael",,"=""1594146365""","=""9781594146367""",1,2.50,Five Star (ME),Hardcover,403,2008,2008,,2010/01/06,2008-reads,2008-reads (#28),read,,,,1,0
1611988,A Prisoner of Birth,Jeffrey Archer,"Archer, Jeffrey",,"=""0312379293""","=""9780312379292""",5,4.18,St. Martin's Press,Hardcover,501,2008,2008,,2010/01/06,"2008-reads, 2011-reads","2008-reads (#36), 2011-reads (#31)",read,,,,1,0
2202795,"Death and Honor (Honor Bound, #4)",W.E.B. Griffin,"Griffin, W.E.B.",William E. Butterworth IV,"=""0399154981""","=""9780399154980""",3,4.19,G. P. Putnam's Sons,Hardcover,480,2008,2008,,2010/01/06,2008-reads,2008-reads (#23),read,,,,1,0
2211221,"Nothing to Lose (Jack Reacher, #12)",Lee Child,"Child, Lee",,"=""0385340567""","=""9780385340564""",3,3.93,Delacorte Press,Hardcover,407,2008,2008,,2010/01/06,2008-reads,2008-reads (#32),read,,,,1,0
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,"=""""","=""""",4,3.93,Scribner,Paperback,180,2004,1925,,2010/01/06,2008-reads,2008-reads (#19),read,,,,1,0
1971658,"Devil May Care (James Bond, #36)",Sebastian Faulks,"Faulks, Sebastian","Rodrigo Corral, Mark Stutzman","=""0385524285""","=""9780385524285""",3,3.44,Doubleday Books,Hardcover,278,2008,2008,,2010/01/06,2008-reads,2008-reads (#27),read,,,,1,0
1248179,The Appeal,John Grisham,"Grisham, John",,"=""0385515049""","=""9780385515047""",2,3.62,Doubleday Books,Hardcover,358,2008,2008,,2010/01/06,2008-reads,2008-reads (#31),read,,,,1,0
3800605,The Blue Parakeet: Rethinking How You Read the Bible,Scot McKnight,"McKnight, Scot",,"=""0310284880""","=""9780310284888""",3,4.05,Zondervan,Hardcover,236,2008,2008,,2010/01/06,2008-reads,2008-reads (#18),read,,,,1,0
172741,City at the End of Time,Greg Bear,"Bear, Greg",,"=""0345448391""","=""9780345448392""",3,3.18,Ballantine Books,Hardcover,476,2008,2008,,2010/01/06,2008-reads,2008-reads (#35),read,,,,1,0
989168,Wild Goose Chase: Reclaim the Adventure of Pursuing God,Mark Batterson,"Batterson, Mark",,"=""1590527194""","=""9781590527191""",2,4.23,Multnomah Books,Paperback,183,2008,2008,,2010/01/06,2008-reads,2008-reads (#21),read,,,,1,0
2194374,Fidelity,Thomas Perry,"Perry, Thomas",,"=""015101292X""","=""9780151012923""",2,3.74,Houghton Mifflin Harcourt,Hardcover,368,2008,2008,,2010/01/06,2008-reads,2008-reads (#30),read,,,,1,0
2976294,Spider Star,Mike Brotherton,"Brotherton, Mike",,"=""0765311259""","=""9780765311252""",3,3.12,Tor Books,Hardcover,448,2008,2008,,2010/01/06,2008-reads,2008-reads (#17),read,,,,1,0
2874648,"First Daughter (Jack McClure, #1)",Eric Van Lustbader,"Lustbader, Eric Van",,"=""076532170X""","=""9780765321701""",3,3.36,Forge Books,Hardcover,400,2008,2008,,2010/01/06,2008-reads,2008-reads (#6),read,,,,1,0
3526210,Churched: One Kid's Journey Toward God Despite a Holy Mess,Matthew Paul Turner,"Turner, Matthew Paul",,"=""1400074711""","=""9781400074716""",3,3.49,Waterbrook Press,Hardcover,226,2008,2008,,2010/01/06,2008-reads,2008-reads (#11),read,,,,1,0
12147,Watership Down,Richard  Adams,"Adams, Richard",,"=""0743277708""","=""9780743277709""",3,4.07,Charles Scribner's Sons,Paperback,476,2005,1972,,2010/01/06,2008-reads,2008-reads (#15),read,,,,1,0
3426163,For Young Men Only: A Guy's Guide to the Alien Gender,Jeff Feldhahn,"Feldhahn, Jeff",Eric Rice,"=""160142020X""","=""9781601420206""",3,4.12,Multnomah,Hardcover,192,2008,2008,,2010/01/06,2008-reads,2008-reads (#5),read,,,,1,0
954674,"Little Brother (Little Brother, #1)",Cory Doctorow,"Doctorow, Cory",,"=""0765319853""","=""9780765319852""",3,3.93,Tor Teen,Hardcover,382,2008,2008,,2010/01/06,2008-reads,2008-reads (#10),read,,,,1,0
2321054,"Pirate Sun (Virga, #3)",Karl Schroeder,"Schroeder, Karl",,"=""0765315459""","=""9780765315458""",4,3.97,Tor Books,Hardcover,320,2008,2008,,2010/01/06,2008-reads,2008-reads (#14),read,,,,1,0
2188767,How Would Jesus Vote?: A Christian Perspective on the Issues,D. James Kennedy,"Kennedy, D. James",Jerry Newcombe,"=""1400074061""","=""9781400074068""",1,3.39,WaterBrook Press,Hardcover,272,2008,2008,,2010/01/06,2008-reads,2008-reads (#2),read,,,,1,0
4656,The Fourth Hand,John Irving,"Irving, John",,"=""0345463153""","=""9780345463159""",3,3.32,Fawcett Books,Paperback,368,2003,2001,,2010/01/06,2008-reads,2008-reads (#8),read,,,,1,0
2979552,A History of Iran: Empire of the Mind,Michael Axworthy,"Axworthy, Michael",,"=""0465008887""","=""9780465008889""",3,3.86,Basic Books,Hardcover,352,2008,2008,,2010/01/06,2008-reads,2008-reads (#13),read,,,,1,0
274186,The Remains of the Day,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""0679731725""","=""9780679731726""",4,4.14,Vintage Books,Paperback,245,1990,1989,,2010/01/06,2008-reads,2008-reads (#16),read,,,,1,0
816,Cryptonomicon,Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",3,4.24,Avon,Mass Market Paperback,1152,2002,1999,,2010/01/06,2008-reads,2008-reads (#4),read,,,,1,0
723063,Man of Sin,Kim Riddlebarger,"Riddlebarger, Kim",,"=""0801066069""","=""9780801066061""",3,3.99,Baker Books,Paperback,240,2006,2006,,2010/01/06,2008-reads,2008-reads (#12),read,,,,1,0
